STATEFP10,COUNTYFP10,Total,LON*POP,LAT*POP,LON,LAT
30,1,9246,-1041991.3670064996,418113.8901293,-112.69644895160064,45.221056687140376
30,3,12865,-1383023.7966281988,586204.4197520993,-107.50282134692567,45.56583130603182
30,5,6491,-706867.3922669998,314432.2258046999,-108.89961365999076,48.441261100708644
30,7,5612,-625937.7609323005,259851.57224920002,-111.53559531936928,46.30284608859586
30,9,10078,-1099350.6723392,456749.9178684997,-109.08421039285572,45.32148421001186
30,11,1160,-121247.36668210012,52987.78724969996,-104.52359196732769,45.679126939396525
30,13,81327,-9052203.82530591,3862368.8118625088,-111.30625530642851,47.49183926448178
30,15,5813,-641767.2637429003,278770.3571508001,-110.40207530412873,47.95636627400657
30,17,11699,-1237953.3188869,542873.0249855993,-105.81702016299684,46.403369944918325
30,19,1751,-184608.50306499997,85419.76152989999,-105.43032727869786,48.783416065048534
30,21,8966,-939194.6923615995,422607.7650782999,-104.7506906492973,47.13448194047511
30,23,9298,-1050247.0586690009,428988.8460185001,-112.95408245525931,46.13775500306519
30,25,2890,-301454.40561449993,133977.1152378999,-104.30948291159169,46.35886340411761
30,27,11586,-1267706.8129719996,545672.1990496999,-109.4171252349387,47.097548683730366
30,29,90928,-10391208.42299971,4387021.837758498,-114.27952251231424,48.247204796745756
30,31,89513,-9947432.01638421,4089204.9298967062,-111.1283502550938,45.682805066266425
30,33,1206,-129015.35503480006,57043.5273166,-106.97790633067996,47.299773894361536
30,35,13399,-1511393.369775602,651230.5336138997,-112.79896781667306,48.60292063690573
30,37,884,-96479.45889570001,40917.76256849999,-109.13965938427602,46.28706172907238
30,39,3079,-348831.4108481,143015.95440099994,-113.2937352543358,46.44883221857745
30,41,16096,-1766742.260537199,780910.1056543995,-109.76281439719179,48.51578688210733
30,43,11406,-1278073.3304407005,527574.1747914996,-112.0527205366211,46.25409212620547
30,45,2072,-228288.6292417,97596.16387600004,-110.17790986568531,47.10239569305022
30,47,28746,-3280494.424847496,1368365.3280880034,-114.12003147733583,47.601938638001926
30,49,63395,-7101642.114727601,2957045.2467548973,-112.02211711850464,46.64477082979568
30,51,2339,-259629.65569819996,113590.04964919998,-111.00028033270624,48.56350989705001
30,53,19687,-2272602.0093984986,955715.3393014008,-115.43668458365921,48.54550410430237
30,55,1734,-183187.5664336999,82472.48178599999,-105.64450198021908,47.56198488235293
30,57,7691,-861004.2335333003,349448.2042803,-111.94958178823305,45.43599067485373
30,59,1891,-209665.6306717,87982.2306634,-110.87553182004228,46.52682742644104
30,61,4223,-485223.5542335001,199264.6485830999,-114.90020228119822,47.185566796850544
30,63,109299,-12462159.407407716,5123442.312115785,-114.01897004920187,46.87547289651126
30,65,4538,-492328.94198099966,210642.85410049988,-108.4902913135742,46.417552688519145
30,67,15636,-1729323.7435251009,712956.1002179994,-110.59885798958179,45.59709006254792
30,69,494,-53498.54902370003,23224.145846899995,-108.2966579427126,47.01244098562753
30,71,4253,-458716.8096238999,205735.96473510002,-107.85723245330351,48.37431571481307
30,73,6153,-690027.3727827998,296636.90642169985,-112.1448679965545,48.21012618587678
30,75,1743,-183947.76843290008,79203.20518430002,-105.5351511376363,45.440737340390136
30,77,7027,-792368.9236836998,326398.6148717999,-112.7606266804753,46.44921230564962
30,79,1179,-124113.4094759,55186.45229829996,-105.27006740958441,46.80784758125525
30,81,40212,-4588878.285859101,1863932.7509488044,-114.11713632396057,46.35264973015031
30,83,9746,-1015571.1999541008,465065.2063681999,-104.2038990307922,47.718572375148774
30,85,10425,-1097204.0953566,501781.7448785,-105.2473952380432,48.13254147515587
30,87,9233,-984346.4891084,423868.53464810026,-106.61177180855628,45.90799682097912
30,89,11413,-1314532.3933959005,543671.1684978998,-115.17851514903181,47.636131472697784
30,91,3384,-353626.0212544,164927.58004450006,-104.4994152643026,48.73746455215722
30,93,34200,-3848333.098651595,1572788.232047303,-112.52435960969578,45.98796000138314
30,95,9117,-996025.7274337005,415861.0702850994,-109.24928457098831,45.61380610783146
30,97,3651,-401303.08830300014,167326.23591799993,-109.91593763434679,45.83024812873185
30,99,6073,-680509.1422832998,290118.6010593002,-112.05485629561993,47.77187568900053
30,101,5324,-595508.2330464999,258667.93621220035,-111.85353738664536,48.58526224872283
30,103,718,-76999.060352,33211.725293599986,-107.24103113091923,46.255884810027844
30,105,7369,-785139.2044497998,355435.90147369966,-106.54623482830776,48.23393967617041
30,107,2168,-238141.91966620012,100724.70873569995,-109.84405888662369,46.45973650170663
30,109,1017,-105967.47072419996,47767.48473349999,-104.1961364053097,46.969011537364786
30,111,147972,-16060779.79409819,6775831.686318606,-108.53931685790684,45.79130974994329
31,1,31364,-3086673.357263702,1272869.1464409984,-98.41453122253864,40.58376311825654
31,3,6685,-655510.2423333995,281770.0536032001,-98.05687993020187,42.14959664969335
31,5,460,-46769.94302810002,19122.111724,-101.67378919152179,41.56980809565218
31,7,690,-71554.4200882,28674.968262099992,-103.70205809884058,41.55792501753622
31,9,478,-47803.42887960001,20028.7298784,-100.00717338828456,41.90110853221757
31,11,5505,-539580.217098201,229449.3955239001,-98.01638821039074,41.68018083994552
31,13,11308,-1163635.9331009008,476463.0380144,-102.9037790149364,42.13504050357269
31,15,2099,-207236.22069139997,90028.3869436001,-98.73092934321105,42.89108477541691
31,17,3145,-314034.98723530024,133784.64103380006,-99.85214220518291,42.538836576724975
31,19,46102,-4567331.027347901,1878087.9655487945,-99.07012770265716,40.73766790049877
31,21,6858,-660717.4865127,286978.47877019964,-96.34259062594049,41.84579742930878
31,23,8395,-815500.8222158012,346284.93160369986,-97.1412533908042,41.248949565658116
31,25,25241,-2424711.634044404,1033531.2627647,-96.06242359828865,40.9465259999485
31,27,8852,-860900.7099842994,376885.17298790003,-97.25493786537494,42.576273496147756
31,29,3966,-403024.24386840017,160624.0104603999,-101.61982951800309,40.50025478073624
31,31,5713,-575610.8360696995,244428.2011739998,-100.75456608956756,42.78456173183963
31,33,9998,-1029620.4238459008,411580.1260171991,-102.98263891237256,41.16624585089009
31,35,6542,-641309.9230847001,265248.43280810013,-98.02964278274229,40.545465118939184
31,37,10515,-1020760.2201950006,436557.26431699994,-97.07657824013322,41.51757149947693
31,39,9139,-884282.4075487015,382901.9655636999,-96.75920861677444,41.89757802425866
31,41,10939,-1090320.3626007987,452886.5564804008,-99.67276374447378,41.40109301402329
31,43,21006,-2025849.8087917003,891613.9158607001,-96.44148380423212,42.44567818055317
31,45,9182,-946353.4241309993,392854.6829686999,-103.06615379340003,42.78530635686124
31,47,24326,-2429171.9340874976,993194.8665487005,-99.85907810932736,40.82853188147251
31,49,1941,-198652.80971090004,79753.34871729999,-102.34560005713553,41.08879377501288
31,51,6000,-580979.7955175006,254631.10498700003,-96.82996591958343,42.438517497833345
31,53,36691,-3541808.0920228017,1521703.6487865013,-96.5307048601238,41.47348529030283
31,55,517110,-49674346.51035195,21335912.35589145,-96.0614695332752,41.259910572008756
31,57,2008,-204015.94190360012,80507.12460529999,-101.60156469302794,40.09318954447211
31,59,5890,-574734.4306513007,238784.61799310017,-97.57800180837023,40.54068217200342
31,61,3225,-319103.73340469995,129605.07888209989,-98.94689407897673,40.187621358790665
31,63,2756,-276713.8603647,111915.57276440004,-100.40415833261973,40.60797270116112
31,65,4959,-495531.26425379975,199589.8616803,-99.92564312437989,40.248005985138136
31,67,22311,-2157788.8486498026,898563.9791584999,-96.71412525883207,40.27448250452692
31,69,2057,-210473.89298590005,85206.63447339999,-102.32080359061744,41.422768339037425
31,71,2049,-203070.70153620007,85650.13404949996,-99.10722378535874,41.80094389921912
31,73,2044,-204054.5330468001,82970.30285830001,-99.83098485655584,40.59212468605675
31,75,614,-62463.09888190001,25778.4023247,-101.73143140374592,41.98436860700326
31,77,2538,-249986.9261194,105469.93883670006,-98.49760682403465,41.556319478605225
31,79,58607,-5765611.68984459,2397940.4477485013,-98.37752640204396,40.915597927696375
31,81,9124,-894344.1087487995,372977.2168172,-98.02105532099951,40.87869539864095
31,83,3423,-340253.8625264002,137418.71002199984,-99.40223854116276,40.1456938422436
31,85,967,-97723.55551510004,39159.27485839998,-101.05848553784908,40.49563067052738
31,87,2908,-293727.82747770014,116936.38454489993,-101.00681825230402,40.211961672936724
31,89,10435,-1030385.2768417016,443053.41261139954,-98.74319854736,42.45840082524193
31,91,736,-74382.24287740001,30923.806221899984,-101.0628299964674,42.01604106236412
31,93,6274,-617948.0555924997,258423.23296240036,-98.49347395481348,41.18954940427165
31,95,7547,-733118.1229411012,303117.92290459987,-97.14033694727722,40.16402847550018
31,97,5217,-502026.4429459997,210773.94361010008,-96.22895206938848,40.401369294632936
31,99,6489,-642363.7575658002,262845.1505095001,-98.9927196125443,40.50626452604409
31,101,8368,-850996.4769675012,344275.22910620004,-101.6965197140895,41.141877283245705
31,103,824,-82155.73371569997,35323.5161663,-99.70356033458735,42.86834486201457
31,105,3821,-396087.56979730015,157550.87102030008,-103.66070918537035,41.23288956302017
31,107,8701,-850843.9697503998,370828.8764735001,-97.78691756699229,42.61911004177682
31,109,285407,-27591310.30561888,11644907.731577082,-96.67355848181326,40.80105859904307
31,111,36288,-3657440.010149202,1492149.3141778987,-100.78924190225977,41.11963498065197
31,113,763,-76682.05771309999,31652.42825319999,-100.50073094770642,41.48417857562253
31,115,632,-62822.424718,26428.0173747,-99.40257075632911,41.81648318781646
31,117,539,-54431.64998839999,22408.014165300006,-100.98636361484228,41.57331013970315
31,119,34876,-3399072.3913149917,1464928.3152915991,-97.46164672883907,42.003908570122704
31,121,7845,-769117.5103280997,322674.26966400014,-98.0391982572466,41.13120072198853
31,123,5042,-520129.33574659977,210287.3187198,-103.15932878750492,41.70712390317334
31,125,3735,-365637.7134777,154643.30173510002,-97.89497014128513,41.40382911247658
31,127,7248,-694621.5111730004,292847.8846810996,-95.83630121040295,40.40395759948945
31,129,4500,-441275.14815670036,180517.5984261,-98.06114403482229,40.11502187246668
31,131,15740,-1511510.2436283985,640137.8613191999,-96.02987570701387,40.66949563654384
31,133,2773,-266718.4642727998,111294.13664479996,-96.18408376227906,40.13492125668949
31,135,2970,-301967.3058265,121316.41657510005,-101.67249354427608,40.84727830811449
31,137,9188,-913349.5856203015,371821.3778317999,-99.40678990207896,40.46815170132781
31,139,7266,-709104.1192066005,307080.5157339,-97.59208907330036,42.26266387749793
31,141,32237,-3139479.8457659995,1336836.5941734992,-97.3874692361572,41.46901368531498
31,143,5406,-527386.3448330004,222590.74857299984,-97.5557426624122,41.1747592624861
31,145,11055,-1111998.2495095,444471.5306065001,-100.58781090090456,40.20547540538218
31,147,8363,-800117.8103211998,335355.86332599993,-95.6735394381442,40.09994778500537
31,149,1526,-151829.74393619993,64910.6117287,-99.49524504338137,42.536442810419395
31,151,14200,-1377684.1073747978,576211.1783991002,-97.0200075616055,40.57825199993663
31,153,158840,-15254024.8516739,6536759.567408405,-96.03390110598025,41.153107324404466
31,155,20780,-2006746.9825043962,856127.0895646012,-96.57107711763216,41.19957120137638
31,157,36970,-3833065.181221895,1547749.7383942,-103.6804214558262,41.86501862034622
31,159,16750,-1626526.166038601,684632.6913941996,-97.10603976349856,40.873593516071615
31,161,5469,-560018.7657485002,233522.50132279997,-102.39875036542334,42.69930541649296
31,163,3152,-311958.56617160037,129936.8957047999,-98.97162632347728,41.223634424111644
31,165,1311,-136114.48103510006,55559.72447410004,-103.8249283257819,42.37965253554542
31,167,6129,-596055.6385918,257330.0689984999,-97.25169498968836,41.98565328740413
31,169,5228,-510385.3058926995,210057.0124846003,-97.62534542706571,40.17922962597557
31,171,647,-65053.7616385,27152.53496560001,-100.54677223879445,41.96682374899539
31,173,6940,-669818.8635759007,292586.3014743001,-96.51568639422199,42.159409434337185
31,175,4260,-421517.35208470025,177102.55831820014,-98.94773523115029,41.57337049723008
31,177,20234,-1945667.4294605,839853.7241231008,-96.15831913909756,41.50705367812103
31,179,9595,-931319.7922469006,405119.4262078,-97.06303202156336,42.22193081894736
31,181,3812,-375425.5030943996,153243.41712889992,-98.48517919580263,40.20026682290134
31,183,818,-80608.82994769997,34258.310174,-98.54380189205375,41.88057478484107
31,185,13665,-1333777.8013816015,558411.6733622992,-97.60540075972204,40.864374194094346
32,1,24877,-2955279.9346041987,981984.3553555005,-118.79567209085499,39.47358424872374
32,3,1951269,-224688454.2490009,70525430.09712788,-115.14991231296194,36.143366238651815
32,5,46997,-5628171.9608911015,1830858.0560519032,-119.75598359238043,38.95691333599811
32,7,48818,-5639379.794049501,1995235.978755201,-115.5184520883588,40.870907836355464
32,9,783,-92141.63027909996,29525.9929634,-117.67768873448273,37.70880327381864
32,11,1987,-230788.11820119983,79215.52661749997,-116.14902778117758,39.86689814670356
32,13,16528,-1946091.9218201,678212.8621312,-117.74515499879601,41.03417607279769
32,15,5775,-675345.5815622,234008.26121570013,-116.94295784626837,40.520911033021655
32,17,5345,-612770.6437016998,201454.6564266,-114.64371257281569,37.690300547539756
32,19,51980,-6202514.710950694,2045349.584676099,-119.32502329647352,39.348780005311646
32,21,4772,-566144.8643476999,184151.6611548,-118.63890703011316,38.5900379620285
32,23,43946,-5105171.60650261,1602651.5719517998,-116.16919870983958,36.46865634987939
32,27,6753,-798836.6546044005,272439.25588019966,-118.29359612089449,40.34344082336735
32,29,4010,-479692.80744070007,157951.35101850002,-119.624141506409,39.38936434376559
32,31,421407,-50482651.71661106,16660560.919743713,-119.79547496033777,39.53555807033037
32,33,10030,-1152069.7311716005,393910.5865696997,-114.8623859592822,39.27323894014952
32,510,55274,-6619266.657156003,2164868.929642301,-119.75371163939651,39.16613470424252
33,1,60088,-4292726.9299725015,2614873.5808651983,-71.44066918473743,43.51740082654104
33,3,47818,-3403034.772066696,2094953.0871378041,-71.16639700670659,43.810972586427795
33,5,77117,-5572689.390701901,3308185.4389614025,-72.26278759160627,42.898264182494174
33,7,33055,-2358898.5912093027,1472602.2999452003,-71.36283742880964,44.55006201619121
33,9,89118,-6412298.142824803,3906832.7957256017,-71.95289551857991,43.83887425352456
33,11,400721,-28664768.82544925,17182872.214226697,-71.5329838602151,42.87988953468047
33,13,146445,-10483465.511183493,6333225.197913498,-71.58636697178798,43.246441994697655
33,15,295223,-20991571.237922266,12675909.232433993,-71.10411870999978,42.936726584425976
33,17,123143,-8737611.850855302,5325644.914110402,-70.95500232132805,43.24764634701447
33,19,43742,-3160766.5895162974,1896977.7928599003,-72.25930660500886,43.367422451188794
34,1,274549,-20476837.806403905,10824797.923880793,-74.58354540138156,39.427562744285325
34,3,905116,-67030543.22934921,37036259.89469146,-74.05740615495607,40.918799241966184
34,5,448734,-33580676.738176584,17941582.43748944,-74.83425980241431,39.98266776640379
34,7,513657,-38538594.74160067,20476428.04170787,-75.02787802288428,39.86401050060229
34,9,97265,-7276100.334069192,3802667.8447470893,-74.80697408182999,39.09595275532916
34,11,156898,-11781115.192930387,6186218.919410078,-75.0877333868525,39.428284104386776
34,13,783969,-58183361.49503694,31961401.25413821,-74.21640587196299,40.768705464295415
34,15,288288,-21658357.620540574,11459213.694937287,-75.12750312375326,39.74918725350097
34,17,634266,-46974541.0936117,25841852.08355748,-74.06126308774503,40.74292502444949
34,19,128349,-9612926.68782,5207399.132864892,-74.89677899960265,40.57218313243493
34,21,366513,-27378643.19097004,14754188.548241125,-74.70033311497829,40.255566782736565
34,23,809858,-60243619.53590933,32787530.19077545,-74.38787977140355,40.48552979753914
34,25,630380,-46741243.41362474,25398830.874066874,-74.1477258377879,40.291301871992886
34,27,492276,-36675369.71408639,20114176.864540327,-74.50164077486286,40.85955208976332
34,29,576567,-42789671.24212158,23047491.945755243,-74.21456871815691,39.973657780891465
34,31,501226,-37186723.78218999,20512855.376242597,-74.1915299329843,40.925361765436335
34,33,66083,-4981115.204511904,2618600.9187685973,-75.37665064406737,39.625938876391785
34,35,323444,-24122059.19635823,13119269.208778707,-74.57878085961784,40.56117661412395
34,37,149265,-11143225.777953988,6133480.799821213,-74.65397633707829,41.091218971769756
34,39,536499,-39858781.66110336,21813839.605033327,-74.29423290836209,40.659609067367
34,41,108692,-8153671.229406312,4434107.753453397,-75.0162958580789,40.79516204921611
35,1,662564,-70639946.01222534,23261215.778159805,-106.61603409214105,35.10787754565567
35,3,3725,-404343.2860770001,126382.14986489994,-108.54853317503357,33.92809392346308
35,5,65645,-6860731.871718002,2190222.6377273016,-104.51263419480541,33.36465287116005
35,6,27213,-2933685.9295781967,955556.6593614012,-107.8045761062065,35.11397711981043
35,7,13750,-1438841.4104210983,504660.99876990047,-104.64301166698894,36.7026180923564
35,9,48376,-4993163.265913198,1665106.7454882013,-103.2157116320737,34.42009974963207
35,11,2022,-210809.4308193001,69689.16439319999,-104.25787874347185,34.46546211335312
35,13,209233,-22331203.503801163,6747198.201296696,-106.72887882791514,32.24729464901185
35,15,53829,-5613912.316617512,1752004.8604225963,-104.29159591702452,32.54760185815446
35,17,29514,-3194675.783863,967482.3472000988,-108.24272493945247,32.78045494342003
35,19,4687,-491162.2518473002,163717.08237620018,-104.79245825630473,34.9300367775123
35,21,695,-72269.50132149999,24923.411322599997,-103.98489398776978,35.8610234857554
35,23,4894,-532304.4020834,157956.94769149992,-108.76673520298327,32.27563295698813
35,25,64727,-6679426.646141515,2120011.0119791045,-103.19382400144475,32.75311712236168
35,27,20497,-2165122.3819953008,685029.5180682,-105.6311841730644,33.42096492502317
35,28,17950,-1907551.9317131,643844.3592423,-106.27030260240109,35.868766531604464
35,29,25095,-2703746.4454539963,808497.8527491004,-107.74044413046408,32.217487656867924
35,31,71492,-7766465.156832089,2538788.4702064,-108.634045163544,35.51150436701168
35,33,4881,-513681.6480348998,175712.4890640999,-105.24106700161848,35.999280693321026
35,35,63797,-6761800.741395597,2092965.3452571963,-105.9893214633227,32.80664208751503
35,37,9041,-937153.8650934995,318068.0417037996,-103.65599658151748,35.18062622539538
35,39,40246,-4274360.799315692,1456945.5403491003,-106.20585398090971,36.201002344310005
35,41,19846,-2051048.731407902,678089.186668601,-103.34821784782335,34.1675494643052
35,43,131561,-14030896.842242528,4647866.610546699,-106.64936297415287,35.328605061885355
35,45,130044,-14073427.23858196,4775468.009645501,-108.22050412615698,36.72194034054244
35,47,29393,-3095366.8805707986,1045605.9144526972,-105.30966150344635,35.57329685478506
35,49,144170,-15282722.520298235,5136893.2594241,-106.00487286049965,35.630805711480185
35,51,11988,-1286046.4749678995,396913.9755176999,-107.27781739805634,33.10927390037537
35,53,17866,-1910908.8037724998,610192.2922908004,-106.9578419216668,34.15382806956232
35,55,32937,-3478454.390785801,1200008.4617813,-105.60932661705077,36.43344754474604
35,57,16383,-1738251.773326703,571228.1013537999,-106.10094447455921,34.86712454091436
35,59,4549,-469740.6856764004,165836.41403230006,-103.26240617199394,36.45557573803034
35,61,76569,-8171637.468821603,2660937.3258637995,-106.72253090443395,34.75214937982473
36,1,304204,-22454212.457345214,12983115.281074788,-73.81300856446731,42.67897621686364
36,3,48946,-3818733.4412593083,2066903.7189288998,-78.01931600660541,42.228245800042906
36,5,1385108,-102335048.79543091,56580767.00305002,-73.88236065016656,40.84935398759521
36,7,200600,-15232410.252638178,8449534.00148088,-75.93424851763798,42.121306089136986
36,9,80317,-6313543.817658006,3391326.4640316963,-78.60781425673278,42.224267141846646
36,11,80026,-6126801.7026983965,3435945.9903835044,-76.56013923847745,42.93537088425642
36,13,134905,-10699948.282372285,5699231.242413805,-79.31469020697739,42.24625656879882
36,15,88830,-6823303.560871806,3741365.274584901,-76.8130537078893,42.11826268811101
36,17,50477,-3814559.9384820038,2144323.315790404,-75.57025850351653,42.48119570874663
36,19,82128,-6040130.348151297,3673588.652349608,-73.54532374039667,44.730039113939306
36,21,63096,-4648974.277656898,2667278.4560793005,-73.68096674364298,42.273336757945046
36,23,49336,-3756714.024763198,2101522.6813701983,-76.14549263748981,42.59613023695067
36,25,47980,-3598203.3899642024,2026892.8237726027,-74.99381804844107,42.244535718478595
36,27,297488,-21966331.338869248,12399601.809162024,-73.83938625715744,41.68101506333709
36,29,919040,-72413542.33859631,39417146.33727557,-78.79259046243506,42.88947851810102
36,31,39370,-2901182.211564798,1739149.0540255015,-73.69017555409698,44.174474321196385
36,33,51599,-3836101.7635210017,2307137.599740804,-74.34449821742673,44.712835515044944
36,35,55531,-4127637.820116503,2391118.923776,-74.33033477006542,43.05917278233779
36,37,60079,-4696560.884321503,2583374.494836993,-78.17308684101772,42.99962540716377
36,39,49221,-3641165.1787762055,2082014.011651201,-73.97584727608552,42.29930337967942
36,41,4836,-359727.07491809985,210907.79800729983,-74.38525122375927,43.61203432739865
36,43,64519,-4838602.604279897,2778867.963375903,-74.99500308870095,43.07053679343919
36,45,116229,-8821385.544945296,5116298.9582512975,-75.89659676109487,44.01912567647745
36,47,2504700,-185234599.52853295,101817365.49620602,-73.95480477842975,40.65052321483851
36,49,27087,-2043696.6044219031,1186118.5246319969,-75.44935225096552,43.789217138553425
36,51,65393,-5085233.361858288,2796620.4778398043,-77.76418518584998,42.7663584457022
36,53,73442,-5560847.195427303,3156865.583905396,-75.71753486325677,42.984471881285856
36,55,744344,-57775998.43767522,32127006.1505987,-77.62002305073355,43.16150348575216
36,57,50219,-3733434.9247826003,2156079.9353246973,-74.34307582354485,42.9335497585515
36,59,1339532,-98592546.08682868,54541171.48620578,-73.60223278490449,40.716587200758006
36,61,1585873,-117301143.12302658,64668663.85161705,-73.96629056868147,40.77795879721583
36,63,216469,-17069021.42442688,9337326.384783374,-78.85203620115065,43.1347046680281
36,65,234878,-17700217.825514022,10134387.844828423,-75.35919850098358,43.14745461400567
36,67,467026,-35572184.58714849,20113496.671468277,-76.16746088472267,43.06718827531717
36,69,107931,-8338762.847991015,4630172.3280043015,-77.26012774820038,42.89937393338615
36,71,372813,-27678754.74841857,15442673.048808593,-74.24299782576941,41.422034770269796
36,73,42883,-3354449.3874681015,1854617.6008785982,-78.22329098869253,43.248317535587475
36,75,122109,-9318520.317471307,5298531.964084702,-76.3131326722134,43.391821766493074
36,77,62259,-4673154.012242818,2649962.933538097,-75.05989515158961,42.5635319156764
36,79,99710,-7350342.997482203,4129118.996430202,-73.71720988348413,41.41128268408586
36,81,2230722,-164701932.8255165,90837887.85303682,-73.83346415443809,40.721294653944696
36,83,159429,-11738730.25311218,6807616.903402993,-73.62983053968965,42.6999912400065
36,85,468730,-34750371.367986426,19025058.657223802,-74.13728877602549,40.58852357908348
36,87,311687,-23070772.95854856,12818945.653135393,-74.01904140547587,41.12762371589253
36,89,111944,-8412509.055027606,4998462.8439678885,-75.14926262262922,44.65145826455985
36,91,219607,-16203872.45144599,9445033.819066323,-73.78577391178783,43.00880126346758
36,93,154727,-11441470.566182895,6623752.175375304,-73.94617982758595,42.809284581070564
36,95,32749,-2437705.3919567983,1396499.5021301976,-74.43602528189558,42.64250823323453
36,97,18343,-1410010.1098729991,777519.7027154006,-76.86911137071358,42.38781566349021
36,99,35251,-2708283.732575504,1509707.0641166011,-76.82856465279009,42.82735423439338
36,101,98990,-7653966.5755496835,4183939.8524673963,-77.32060385442655,42.2662880338155
36,103,1493350,-109184167.07559098,60961421.18093979,-73.11358159546721,40.821924653255955
36,105,77547,-5793345.969640412,3233716.577089296,-74.70754471018107,41.70008610377315
36,107,51125,-3900689.748748796,2153435.111744504,-76.29710999997643,42.120980180821576
36,109,101564,-7767350.615025689,4312433.7939001,-76.477399620197,42.4602594807225
36,111,182493,-13522850.094505904,7635701.363551804,-74.10065095376757,41.841064389054935
36,113,65707,-4843573.534599511,2851486.154467004,-73.71472650706183,43.39699201709107
36,115,63216,-4643762.686556105,2736636.770696204,-73.45866056941445,43.29025516793539
36,117,93772,-7232322.575635198,4045674.231744397,-77.12667508035658,43.143734075677145
36,119,949113,-70048817.88255839,38952106.56100792,-73.80450787478244,41.04053633340595
36,121,42155,-3297316.3208901975,1801104.1695129988,-78.21886658498867,42.72575422875101
36,123,25348,-1953775.363605899,1080677.9553821995,-77.0780875653266,42.633657700102546
37,1,151131,-12001947.57727269,5451486.061447905,-79.41420077464379,36.071263085984384
37,3,37198,-3020165.7817649,1335047.3696609002,-81.19161733869831,35.890299738182165
37,5,11155,-904734.4955649,407138.9002367997,-81.10573693992828,36.498332607512296
37,7,26948,-2158809.173753,942447.6670674004,-80.11018159985895,34.972824219511665
37,9,27281,-2223122.2746576993,993439.7407204008,-81.48976484211352,36.41507791944579
37,11,17797,-1458355.2060977009,642050.2772144002,-81.94387852434123,36.076320571691866
37,13,47759,-3675370.353815196,1696375.0565039974,-76.95660197690898,35.51948442186808
37,15,21282,-1638052.6284239988,767934.9206498003,-76.96892342937689,36.08377599143879
37,17,35190,-2767382.2018832993,1217850.0672545994,-78.64115379037506,34.60784504843989
37,19,107431,-8404220.329203324,3656561.2872593994,-78.22900586612172,34.03637020282226
37,21,238318,-19673172.35908489,8481183.393709011,-82.55009004391144,35.58767442538546
37,23,90912,-7421906.134536983,3248328.924372293,-81.63835505254515,35.73047479290185
37,25,178011,-14349917.708969615,6301453.095726095,-80.61253354550907,35.399234292971194
37,27,83029,-6767175.887455102,2978550.3536378993,-81.50376238970843,35.87361468448252
37,29,9980,-760394.8023880998,362899.4541764,-76.19186396674347,36.36267075915832
37,31,66469,-5105112.2731585065,2309583.311788599,-76.80440917056833,34.746773861327824
37,33,23719,-1882385.367263501,863433.4290316999,-79.36191944278849,36.40260673011932
37,35,154358,-12540950.013991762,5509871.966159114,-81.24587008118634,35.695409153779615
37,37,63505,-5031912.8611872895,2269930.6096379,-79.23648313026202,35.74412423648373
37,39,27444,-2305745.904969201,963462.3676507984,-84.01639356395573,35.10648475625996
37,41,14793,-1133532.5537708004,534275.1438415,-76.626279576205,36.11675412975732
37,43,10587,-887270.0936033998,370918.1732231997,-83.80750860521394,35.035248250042464
37,45,98078,-7995028.533998005,3461417.4408345013,-81.51704290460658,35.29249618502112
37,47,58098,-4572846.419729995,1991557.0349632,-78.70918826345131,34.27927011193501
37,49,103505,-7973891.679615493,3629584.791249703,-77.03871001029411,35.066758043086836
37,51,319431,-25214649.678991035,11198130.61254622,-78.93613856823862,35.05649299080621
37,53,23547,-1789789.2934345987,856921.1625293995,-76.00922807298589,36.39194642754489
37,55,33920,-2566896.312567399,1217984.5842760995,-75.67500921484077,35.90756439493219
37,57,162878,-13062737.515133293,5839786.086753801,-80.19952059291799,35.85374382515626
37,59,41240,-3320709.4563000994,1481745.5227791015,-80.52156780553102,35.92981384042439
37,61,58505,-4560076.4603645,2043936.297202199,-77.94336313758653,34.93609601234423
37,63,267587,-21114272.90611594,9630402.901219394,-78.90619838077312,35.98980107860021
37,65,56552,-4391620.295758699,2030428.1218439012,-77.65632154050606,35.903736770474985
37,67,350670,-28143587.72699493,12661442.20226199,-80.2566165540107,36.106431124025406
37,69,60619,-4748944.445499406,2185183.1626611957,-78.34085757764737,36.04782597306447
37,71,206086,-16725236.321412856,7269806.242667015,-81.15658667455749,35.275594861693726
37,73,12197,-935585.0307464,444774.46703740006,-76.70615977259979,36.465890549922115
37,75,8861,-742445.0418769005,313067.71710139984,-83.78795191026977,35.330969089425565
37,77,59916,-4712817.6660146965,2170388.516162004,-78.65708101366407,36.223855333500296
37,79,21362,-1659176.7933528982,757683.9970012003,-77.66954373901778,35.46877619142404
37,81,488406,-38999327.40395612,17614467.51579672,-79.85022174984772,36.06521524263977
37,83,54691,-4248014.757887795,1988190.2926124004,-77.67301307139739,36.35315303454682
37,85,114678,-9042020.027896302,4054998.413604401,-78.84703280399292,35.359863387959344
37,87,59036,-4896440.561894303,2096839.660458198,-82.93991059513354,35.51798327221015
37,89,106740,-8803099.420661692,3772293.0941789,-82.47235732304378,35.340950854214924
37,91,24669,-1899759.808010898,896750.3410464998,-77.01000478377308,36.35130491898739
37,93,46952,-3717524.7396343,1642832.8478676996,-79.17713280870463,34.98962446472354
